Book_ID,Book_Title,Authors,Rating,Number_of_reviews,Ratings_Count,ISBN-10,ISBN-13,Num_Of_Pages,Language_Code,Publication_year,Publisher
34541,Carpe Jugulum (Discworld #23; Witches #6),Terry Pratchett,4.14,746.0,41899.0,0061051586,9780061051586,296.0,eng,1999,Harper Voyager
34542,Truckers (Bromeliad Trilogy  #1),Terry Pratchett,3.92,176.0,7464.0,0060094966,9780060094966,261.0,eng,2004,HarperCollins
34544,X-Statix  Volume 1: Good Omens,Peter Milligan/Mike Allred/Paul Pope,3.97,17.0,400.0,0785110593,9780785110590,128.0,eng,2003,Marvel
34545,Elliott Erwitt: Snaps,Murray Sayle/Charles Flowers/Elliott Erwitt,4.72,6.0,102.0,071484330X,9780714843308,544.0,en-GB,2003,Phaidon Press
34548,If Chins Could Kill: Confessions of a B Movie Actor,Bruce Campbell,4.0,731.0,13622.0,0312291450,9780312291457,344.0,eng,2002,L.A. Weekly Books
34558,Real Ultimate Power: The Official Ninja Book,Robert  Hamburger,4.0,117.0,997.0,080652569X,9780806525693,193.0,eng,2004,Citadel
34570,Team Yankee,Harold Coyle,4.07,131.0,8870.0,0425110427,9780425110423,330.0,en-US,1988,Berkley
34578,At Sword's Point (Knights of the Blood  #2),Scott MacMillan/Katherine Kurtz,3.52,8.0,185.0,0451454073,9780451454072,352.0,eng,1994,Roc
34596,Treasure of Khan (Dirk Pitt  #19),Clive Cussler/Dirk Cussler,3.91,332.0,10987.0,0399153691,9780399153693,552.0,eng,2006,G.P. Putnam's Sons
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,290.0,4088.0,1590525086,9781590525081,120.0,en-US,2001,Multnomah
34601,Snow Treasure,Marie McSwigan/Mary Reardon,3.97,489.0,5279.0,0142402249,9780142402245,208.0,eng,2006,Puffin Books
34605,The Damnation Game,Clive Barker,3.82,350.0,15857.0,0425188930,9780425188934,433.0,eng,2002,Berkley Books
34612,Texas Hold'em for Dummies,Mark Harlan,3.82,8.0,103.0,047004604X,9780470046043,267.0,eng,2006,Wiley Publishing
34627,Soldiers of Destruction: The SS Death's Head Division  1933-1945,Charles W. Sydnor Jr.,3.99,7.0,71.0,0691008531,9780691008530,375.0,eng,1990,Princeton University Press
34628,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,Peter Maurice Wright/Paul Greengrass,3.73,22.0,159.0,0670820555,9780670820559,392.0,eng,1987,Viking Penguin Inc.
34637,Nobody Loves a Centurion (SPQR  #6),John Maddox Roberts,4.14,25.0,641.0,0312320191,9780312320195,288.0,eng,2003,St. Martin's Griffin
34641,The Centurion's Empire,Sean McMullen,3.61,11.0,157.0,0812564758,9780812564754,416.0,eng,1999,Tor Science Fiction
34646,The Centurions (The Centurions  #1),Damion Hunter,4.14,7.0,44.0,0345296915,9780345296917,384.0,eng,1981,Ballantine Books
34657,The Heights of Courage: A Tank Leader's War on the Golan,Avigdor Kahalani,4.2,11.0,106.0,0275942694,9780275942694,234.0,eng,1992,Praeger Publishers
34658,Shattered Sword: The Untold Story of the Battle of Midway,Jonathan Parshall/Anthony Tully,4.42,161.0,1876.0,1574889230,9781574889239,612.0,eng,2005,Potomac Books
34662,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,Bob Madgic/William L. Crary/Adrian Esteban,3.77,76.0,501.0,1580801420,9781580801423,264.0,en-US,2007,Burford Books
34663,Shattered Bonds: The Color of Child Welfare,Dorothy Roberts,4.19,10.0,153.0,0465070590,9780465070596,352.0,eng,2002,Civitas Books
34672,Shattered Dance,Caitlin Brennan,3.91,12.0,426.0,037380248X,9780373802487,442.0,eng,2006,Luna Books
34678,The Shattered Land (Eberron: The Dreaming Dark  #2),Keith Baker,3.65,21.0,515.0,0786938218,9780786938216,374.0,eng,2006,Wizards of the Coast
34687,Koko's Kitten,Francine Patterson/Ronald H. Cohn,4.3,92.0,963.0,0590444255,9780590444255,32.0,eng,1987,Scholastic Press
34708,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,33.0,2567.0,0515100536,9780515100532,464.0,eng,1989,G.P. Putnam's Sons
34760,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,4.03,650.0,17354.0,034546639X,9780345466396,240.0,eng,2004,Ballantine Books
34762,Legends  Lies  Cherished Myths of World History,Richard Shenkman,3.47,16.0,222.0,0060922559,9780060922559,320.0,eng,2011,William Morrow Paperbacks
34766,Trevayne,Robert Ludlum,3.62,1.0,20.0,0752858629,9780752858623,528.0,en-GB,2004,Orion
34771,Red Phoenix,Larry Bond,4.02,2.0,26.0,0751504351,9780751504354,791.0,en-US,1995,Warner Books (NY)
34783,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,3.36,4.0,28.0,1561796778,9781561796779,384.0,eng,1999,Focus on the Family Publishing
34789,The Boomer Bible,R.F. Laird,4.23,28.0,209.0,1563050757,9781563050756,880.0,eng,1991,Workman Publishing Company
34816,A Matter of Trust (Justice  #0),Radclyffe,4.21,26.0,942.0,1933110333,9781933110332,240.0,eng,2006,Bold Strokes Books
34819,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,Diana Palmer,4.04,3.0,193.0,0373771835,9780373771837,440.0,eng,2005,Harlequin Books
34835,A Matter of Trust,Penny Jordan,2.61,5.0,36.0,0373117191,9780373117192,224.0,eng,1994,Harlequin Presents
34844,Mortal Fear (Mississippi #1),Greg Iles,4.0,59.0,566.0,0451180410,9780451180414,704.0,eng,1998,Signet
34845,Mortal Fear,Robin Cook,3.75,80.0,3996.0,0330307606,9780330307604,364.0,eng,1989,Pan
34852,Murder On The Glitter Box (Steve Allen Mystery #3),Steve Allen,3.6,9.0,98.0,1575662450,9781575662459,348.0,eng,1998,Kensington
34856,Lonesome Dove,Larry McMurtry,4.49,63.0,505.0,068487122X,9780684871226,864.0,eng,2000,Simon & Schuster
34858,Comanche Moon,Larry McMurtry,4.03,30.0,202.0,0684807548,9780684807546,752.0,eng,1997,Simon & Schuster
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,89.0,4908.0,0671728202,9780671728205,352.0,eng,2008,Pocket Books
34869,Mitla Pass,Leon Uris,3.84,68.0,3256.0,0553282808,9780553282801,495.0,eng,1989,Bantam
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,4.23,67.0,17422.0,1600100295,9781600100291,136.0,eng,2006,IDW Publishing
34873,The Great And Secret Show (Book of the Art #1),Clive Barker,4.05,17.0,275.0,000617695X,9780006176954,698.0,eng,1990,Fontana Books
34892,Bright Star's Promise,Karen A. Bale,2.77,3.0,13.0,0821746219,9780821746219,444.0,eng,1994,Zebra
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,4.25,2671.0,183950.0,0765305119,9780765305114,624.0,eng,2002,Tor Books
34898,My Father's Dragon (My Father's Dragon  #1),Ruth Stiles Gannett,4.1,1535.0,30987.0,0440421217,9780440421214,96.0,eng,2005,Yearling
34899,The Book of the Dragon,Ciruelo Cabral,4.2,15.0,372.0,1402728115,9781402728112,144.0,eng,2005,Union Square Press
34901,Must Love Dragons (Immortally Sexy  #2),Stephanie Rowe,3.98,77.0,1740.0,0446617679,9780446617673,342.0,en-US,2006,Warner Forever
34902,Player's Handbook II,David Noonan,3.76,7.0,815.0,0786939184,9780786939183,221.0,eng,2006,Wizards of the Coast
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,3.86,917.0,10103.0,1416912274,9781416912279,326.0,en-US,2006,Simon & Schuster Books for Young Readers
34909,The Dragon Doesn't Live Here Anymore: Living Fully  Loving Freely,Alan Cohen,4.27,16.0,179.0,0449908402,9780449908402,416.0,eng,1993,Ballantine Books
34915,Running with the Demon (Word & Void #1),Terry Brooks,3.97,3.0,72.0,1857236076,9781857236071,503.0,eng,1998,Orbit Books
34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,3.77,14.0,630.0,0345335287,9780345335289,307.0,eng,1988,Del Rey Books
34939,The Best of Lester Del Rey,Lester del Rey/Terry Brooks,3.79,9.0,76.0,034543949X,9780345439499,320.0,eng,2000,Del Rey
34941,The Phantom Menace (Star Wars: Novelizations  #1),Terry Brooks/George Lucas,3.57,455.0,13158.0,0099409968,9780099409960,336.0,eng,2000,Arrow
34948,L'epée de Shannara,Terry Brooks/Rosalie Guillaume,3.45,2.0,6.0,2914370318,9782914370318,390.0,fre,2002,Bragelonne
34963,Star Wars. Episode I - Die dunkle Bedrohung,Terry Brooks/George Lucas/Regina Winter,3.57,4.0,67.0,3442352436,9783442352432,320.0,ger,1999,Blanvalet Taschenbuch Verlag
34985,The Deming Management Method,Mary Walton,3.95,11.0,192.0,1852521414,9781852521417,254.0,eng,1992,Management Books 2000
34988,The Scions of Shannara (Heritage of Shannara  #1),Terry Brooks,3.99,256.0,26985.0,1857230752,9781857230758,512.0,eng,2006,Orbit
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,4.12,31.0,514.0,1402736959,9781402736957,151.0,eng,2007,Sterling Publishing Co. Inc.
35002,The One Minute Minute Sales Person,Spencer Johnson,3.78,7.0,68.0,0007104847,9780007104840,109.0,eng,2000,HarperCollins Publishers
35046,JLA  Vol. 14: Trial by Fire,Joe Kelly/Doug Mahnke/Tom Nguyen,3.67,12.0,192.0,140120242X,9781401202422,144.0,en-GB,2004,DC Comics
35047,Manhunter  Vol. 2: Trial by Fire,Marc Andreyko/Javier Pina/Jesus Saiz/Brad Walker,3.9,27.0,297.0,1401211984,9781401211981,224.0,eng,2007,DC Comics
35048,Trial by Fire (Stargate SG-1  #1),Sabine C. Bauer,3.79,32.0,448.0,0954734300,9780954734305,237.0,eng,2006,Fandemonium Books
35052,Trial by Fire (Newpointe 911 #4),Terri Blackstock,4.36,73.0,3248.0,0310217601,9780310217602,347.0,eng,2000,Zondervan
35054,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,6.0,47.0,1416513418,9781416513414,576.0,eng,2005,Pocket Books
35061,Ellora's Cavemen: Dreams of the Oasis Volume II,Sylvia Day/B.J. McCall/Sahara Kelly/Elisa Adams/Denise A. Agnew/Anna J. Evans,3.63,8.0,131.0,1419954482,9781419954481,272.0,eng,2005,Ellora's Cave
35081,Ghosts of Gettysburg III: Spirits  Apparitions  and Haunted Places of the Battlefield,Mark Nesbitt,4.03,3.0,111.0,0939631903,9780939631902,75.0,eng,1995,Thomas Publications (PA)
35088,SeinLanguage,Jerry Seinfeld,3.63,44.0,371.0,0553096060,9780553096064,180.0,eng,1993,Bantam
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,81.0,5420.0,0395044995,9780395044995,208.0,ger,1972,Houghton Mifflin Company
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,4.04,91.0,2554.0,0553563386,9780553563382,640.0,eng,1993,Bantam
35100,Battle Cry of Freedom,James M. McPherson,4.35,992.0,23112.0,019516895X,9780195168952,867.0,eng,2003,Oxford University Press USA
35106,The Straight Dope,Cecil Adams,4.19,24.0,596.0,0345422910,9780345422910,432.0,eng,1998,Ballantine Books
35108,Return of the Straight Dope,Cecil Adams/Ed Zotti/Slug Signorino,4.22,11.0,220.0,0345381114,9780345381118,448.0,eng,1999,Ballantine
35110,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Helix),Richard P. Feynman/Robert B. Leighton/Matthew L. Sands/Paul Davies,4.21,18.0,167.0,0201408252,9780201408256,176.0,en-US,1996,Basic Books
35111,The Feynman Lectures on Physics Vol 2,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.62,2.0,17.0,0805390472,9780805390476,512.0,eng,2005,Pearson Education
35115,Sliding Scales (Pip & Flinx #10),Alan Dean Foster,3.88,28.0,1167.0,0345461584,9780345461582,257.0,eng,2005,Del Rey Books
35120,Star Trek: Logs One and Two (Star Trek: Log  #1-2),Alan Dean Foster,3.46,4.0,58.0,0345495810,9780345495815,370.0,eng,2006,Del Rey Books
35124,Mid-Flinx (Pip & Flinx #7),Alan Dean Foster,3.94,36.0,2327.0,0345406443,9780345406446,352.0,en-US,1996,Del Rey Books
35125,Alien,Alan Dean Foster,4.09,309.0,15901.0,2290011150,9782290011157,270.0,eng,1979,Grand Central Publishing
35126,The Chronicles of Riddick,Alan Dean Foster,3.95,47.0,1389.0,0345468392,9780345468390,342.0,en-US,2007,Del Rey Books
35128,With Friends Like These...,Alan Dean Foster,3.94,28.0,2277.0,0345323904,9780345323903,236.0,eng,1977,Del Rey
35134,Nor Crystal Tears (Humanx Commonwealth  #9),Alan Dean Foster,4.03,29.0,2278.0,0727845640,9780727845641,231.0,eng,1994,Severn House Publishers
35148,Betcha Can't Read Just One,Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,3.92,1.0,51.0,0441248837,9780441248834,242.0,eng,1993,Ace
35149,Star Wars: The Approaching Storm,Alan Dean Foster,3.51,100.0,3947.0,0345443004,9780345443007,344.0,eng,2002,Del Rey Books
35159,Chorus Skating (Spellsinger  #8),Alan Dean Foster,3.62,8.0,477.0,0446362379,9780446362375,344.0,en-US,1994,Aspect
35166,The Hand of Dinotopia,Alan Dean Foster/James Gurney,3.96,13.0,292.0,0060518510,9780060518516,416.0,eng,2002,Avon Books
35178,Interlopers,Alan Dean Foster,3.33,23.0,269.0,044100847X,9780441008476,313.0,eng,2001,Ace
35180,Alien Nation,Alan Dean Foster,3.55,10.0,227.0,0446352640,9780446352642,217.0,eng,1988,Warner Books
35183,Phylogenesis (Founding of the Commonwealth  #1),Alan Dean Foster,3.82,21.0,1246.0,0345418611,9780345418616,304.0,eng,2000,Del Rey Books
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,239.0,4813.0,0143039849,9780143039846,268.0,eng,2006,Penguin Classics
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,3.78,739.0,16662.0,007141858X,9780071418584,345.0,eng,2003,Contemporary Books
35218,There Was a Cold Lady Who Swallowed Some Snow!,Lucille Colandro/Jared Lee/Skip Hinnant,3.85,1.0,14.0,0439895561,9780439895569,1.0,eng,2006,Scholastic Audio Books
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,40.0,497.0,0679783202,9780679783206,336.0,eng,2000,Modern Library
35223,The Red Badge of Courage and Four Stories,Stephen Crane/James Dickey,3.35,29.0,265.0,0451526473,9780451526472,240.0,eng,1997,Signet Classics
35226,The Red Badge of Courage (Classic Starts),Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,3.86,7.0,59.0,1402726635,9781402726637,160.0,eng,2006,Sterling
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,4.27,6.0,299.0,0765348446,9780765348449,464.0,eng,2004,Starscape
35231,Lord of Chaos (The Wheel of Time  #6),Robert Jordan,4.13,1962.0,109234.0,0812513754,9780812513752,1011.0,eng,1995,Tor Books
35234,Crossroads of Twilight (Wheel of Time  #10),Robert Jordan,3.82,48.0,827.0,1841491837,9781841491837,818.0,eng,2003,Orbit
35246,Mary Shelley‘s Frankenstein,Mary Wollstonecraft Shelley/Anca Munteanu,3.79,3.0,147.0,0764587269,9780764587269,240.0,eng,2001,Cliffs Notes
35248,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,3.62,7.0,69.0,0785116346,9780785116349,496.0,eng,2004,Marvel Comics
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,3.56,24.0,233.0,0553576372,9780553576375,440.0,eng,1996,Bantam
35255,The Essential Frankenstein,Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,3.79,6.0,42.0,0452269687,9780452269682,357.0,eng,1993,Plume
35258,Father of Frankenstein,Christopher Bram,4.1,48.0,587.0,0452273374,9780452273375,276.0,eng,1996,Plume
35268,The Walrus Was Paul: The Great Beatle Death Clues,R. Gary Patterson/Jay Fox,3.72,39.0,441.0,0684850621,9780684850627,208.0,eng,1998,Touchstone
35270,Harpo Speaks!,Harpo Marx/Rowland Barber,4.41,239.0,2006.0,0879100362,9780879100360,482.0,eng,2004,Limelight Editions
35273,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,4.07,1.0,9.0,0671470728,9780671470722,464.0,eng,1983,Simon & Schuster
35283,Topsail Island: Mayberry by the Sea,Ray McAllister/Vicki McAllister,3.94,13.0,40.0,0895873311,9780895873316,228.0,eng,2006,John F. Blair Publisher
35287,Take on Me (Secret Lives of Daytime Divas  #1),Sarah Mayberry,3.69,46.0,499.0,0373793189,9780373793181,249.0,eng,2007,Harlequin Blaze
35288,All Over You (Secret Lives of Daytime Divas  #2),Sarah Mayberry,3.73,35.0,521.0,0373793243,9780373793242,251.0,eng,2007,Harlequin Blaze
35289,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,383.0,8005.0,0670034576,9780670034574,496.0,en-US,2006,Viking
35291,Jimmy Stewart: A Biography,Marc Eliot,3.85,95.0,955.0,1400052211,9781400052219,463.0,eng,2006,Harmony
35292,Jimmy Stewart: Bomber Pilot,Starr Smith/Walter Cronkite,3.93,57.0,441.0,0760328242,9780760328248,320.0,eng,2006,Zenith Press
35295,Jimmy Stewart: The Truth Behind the Legend,Michael Munn,3.97,35.0,212.0,1569803102,9781569803103,317.0,eng,2006,Barricade Books
35308,Dirt (Stone Barrington  #2),Stuart Woods,3.89,274.0,6279.0,0061094234,9780061094231,448.0,en-US,1997,HarperTorch
35324,Incident at Exeter,John G. Fuller,3.56,7.0,51.0,0425039293,9780425039298,221.0,en-US,1978,Berkley Books (NY)
35329,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,4.27,45.0,1506.0,0393703274,9780393703276,208.0,eng,2000,W. W. Norton Company
35332,Remember (Redemption  #2),Karen Kingsbury/Gary Smalley,4.43,388.0,18445.0,0842356290,9780842356299,432.0,eng,2003,Tyndale House Publishers
35334,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,360.0,7791.0,0440236630,9780440236634,361.0,eng,2003,Dell
35335,Because I Remember Terror  Father  I Remember You,Sue William Silverman,4.11,61.0,725.0,0820321753,9780820321752,288.0,en-US,1999,University of Georgia Press
35347,The Last Story (Remember Me  #3),Christopher Pike,3.65,62.0,2208.0,0689854595,9780689854590,256.0,eng,2002,Simon Pulse
35348,A Place Where the Sea Remembers,Sandra Benítez,3.62,103.0,757.0,0671892673,9780671892678,176.0,eng,1995,Scribner
35349,She Who Remembers (Kwani  #1),Linda Lay Shuler,4.03,148.0,6737.0,0451211448,9780451211446,496.0,eng,2003,NAL Trade
35350,What the Body Remembers,Shauna Singh Baldwin,3.89,153.0,2340.0,0385496052,9780385496056,471.0,eng,2001,Anchor
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,15.0,398.0,0373078544,9780373078547,251.0,eng,1998,Silhouette
35365,Remember When (Foster Saga  #1),Judith McNaught,3.95,252.0,10632.0,1416530746,9781416530749,418.0,eng,2006,Pocket Books
35368,A Kiss to Remember (Once Upon a Time  #3),Teresa Medeiros,3.89,201.0,3634.0,0553581856,9780553581850,353.0,eng,2002,Bantam
35400,Star Wars: The Complete Visual Dictionary,James Luceno/David West Reynolds/Ryder Windham,4.33,40.0,1094.0,0756622387,9780756622381,272.0,eng,2006,DK Children
35402,Star Wars: The Ultimate Visual Guide,Daniel  Wallace/Ryder Windham,4.33,17.0,945.0,0756630525,9780756630522,160.0,eng,2007,DK Children
35404,Star Wars Complete Locations,James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,4.31,9.0,141.0,0756614198,9780756614195,175.0,eng,2005,DK Publishing (Dorling Kindersley)
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,2.0,27.0,0761554912,9780761554912,128.0,eng,2006,Prima Games
35407,Star Wars: The New Essential Guide to Alien Species,Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,4.18,11.0,259.0,034547760X,9780345477606,227.0,eng,2006,Del Rey
35409,Star Wars:  The New Essential Chronology,Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,4.3,11.0,642.0,0345449010,9780345449016,256.0,eng,2005,Del Rey
35412,The Swarm War (Star Wars: Dark Nest  #3),Troy Denning,3.49,55.0,3852.0,0345463056,9780345463050,357.0,eng,2005,Del Rey Books
35413,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,3.79,7.0,109.0,1593077092,9781593077099,144.0,eng,2007,Dark Horse Books
35414,Allegiance (Star Wars),Timothy Zahn,3.99,280.0,6874.0,0345477383,9780345477385,324.0,eng,2007,Del Rey
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,10.0,87.0,0810959364,9780810959361,744.0,eng,2005,Harry N. Abrams
35417,Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales,John Ostrander/W. Haden Blackman,3.85,38.0,911.0,1569719624,9781569719626,128.0,eng,2003,Dark Horse Books
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,95.0,1198.0,0345494768,9780345494764,362.0,eng,2007,Del Rey
35421,Star Wars:  The New Essential Guide to Weapons & Technology,W. Haden Blackman,4.08,7.0,211.0,0345449037,9780345449030,224.0,eng,2004,Del Rey
35422,The Star Wars Cookbook II: Darth Malt and More Galactic Recipes,Wesley Martin/Frankie Frankeny,3.86,15.0,205.0,0811828034,9780811828031,60.0,eng,2000,Chronicle Books
35424,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,4.05,11.0,48.0,075662343X,9780756623432,96.0,eng,2007,DK Children
35425,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,Thomas Andrews/Scott Allie,3.68,10.0,124.0,1593076274,9781593076276,144.0,eng,2006,Dark Horse Books
35426,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,4.12,7.0,209.0,0345449029,9780345449023,200.0,eng,2003,Del Rey
35427,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,4.07,100.0,1791.0,1593076401,9781593076405,152.0,eng,2006,Dark Horse Comics
35428,The Star Wars Poster Book,Stephen J. Sansweet/Peter Vilmur,4.5,2.0,60.0,0811848833,9780811848831,320.0,eng,2005,Chronicle Books
35431,Star Wars: Clone Wars  Volume 9: Endgame,John Ostrander/Welles Hartley/Jan Duursema,4.11,25.0,422.0,1593075537,9781593075538,144.0,eng,2006,Dark Horse Books
35432,Wookiee Cookies: A Star Wars Cookbook,Robin  Davis/Frankie Frankeny,3.93,57.0,952.0,0811821846,9780811821841,132.0,eng,1998,Chronicle Books
35433,Star Wars:  The New Essential Guide to Characters,Daniel  Wallace/Michael Sutfin,3.98,3.0,365.0,0345449002,9780345449009,224.0,eng,2002,Del Rey
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,138.0,4365.0,0345475828,9780345475824,705.0,eng,2004,Del Rey
35437,Star Wars Tales  Vol. 1,Dave Land/Peter David/Dave Cooper/Dan Jolley/Doug Wheatley/Tom Fowler/Kilian Plunkett/Sean Phillips/Ryder Windham/John Ostrander/Jan Duursema/Timothy Zahn/Darko Macan/Rich Handley/Igor Kordey/Ron Marz/Rich Hedden/Rick Leonardi/Claudio Castellini/Martin Egeland/Lovern Kindzierski/Chris Brunner/Peet Janes/Jim Woodring,3.89,36.0,932.0,1569716196,9781569716199,220.0,eng,2004,Dark Horse Books
35439,Complete Star Wars Trilogy Scrapbook Re-issue,David Levithan/Ryder Windham/Marc Cotta Vaz,3.14,1.0,7.0,0439681308,9780439681308,64.0,eng,2004,Scholastic Paperbacks
35440,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,18.0,487.0,1593073526,9781593073527,168.0,eng,2005,Dark Horse Books
35441,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,John Ostrander/Jan Duursema/Dan Parsons,4.1,20.0,424.0,1593074824,9781593074821,144.0,eng,2006,Dark Horse Books
35448,Star by Star (Star Wars: The New Jedi Order  #9),Troy Denning,3.95,108.0,7740.0,0099410389,9780099410386,605.0,eng,2002,Arrow
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,18.0,748.0,0756611288,9780756611286,64.0,eng,2005,DK Children
35451,The Wildlife of Star Wars,Terryl Whitlatch/Bob Carrau,4.42,27.0,417.0,0811828697,9780811828697,173.0,eng,2001,Chronicle Books
35454,The Dharma of Star Wars,Matthew Bortolin,4.03,37.0,371.0,0861714970,9780861714971,224.0,eng,2005,Wisdom Publications
35455,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,Rob Williams/Michel Lacombe,3.94,23.0,518.0,1593077114,9781593077112,128.0,eng,2007,Dark Horse
35456,Star Wars: Empire  Volume 1: Betrayal,Scott Allie/Ryan Benjamin/Curtis Arnold,3.82,32.0,621.0,1569719640,9781569719640,96.0,eng,2003,Dark Horse Books
35458,Revenge of the Sith (Star Wars: Novelizations  #3),Matthew Woodring Stover/George Lucas,4.14,671.0,11804.0,0345428838,9780345428837,418.0,eng,2005,Lucas Books
35459,Star Wars:  Revenge of the Sith Incredible Cross-Sections,Curtis Saxton/Hans Jenssen/Richard Chasemore,4.21,4.0,100.0,0756611296,9780756611293,32.0,eng,2005,DK Children
35460,Star Wars: Clone Wars Adventures  Volume 6,W. Haden Blackman/Matt Fillbach/Shawn Fillbach/Ronda Pattison/Mike Kennedy/Stewart McKenney/Rick Lacy/Dan Jackson/Michael David Thomas/Joshua Elliott,3.78,10.0,176.0,1593075677,9781593075675,88.0,eng,2006,Dark Horse Books
35462,Star Wars: Empire  Volume 5: Allies and Adversaries,Ron Marz/Jeremy Barlow/Brandon Badeaux,3.51,9.0,135.0,1593074662,9781593074661,120.0,eng,2006,Dark Horse Books
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,116.0,3972.0,0345463099,9780345463098,329.0,eng,2004,Del Rey
35474,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,78.0,351.0,1401302335,9781401302337,272.0,eng,2006,Hachette Books
35475,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,8.0,185.0,0933121261,9780933121263,442.0,eng,1996,Black Classic Press
35476,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Black Elk/John G. Neihardt,4.13,447.0,10390.0,0803283857,9780803283855,270.0,eng,2004,Bison Books
